[       5 points] regret_avg: 0.4988 | regret_pref: 1.0000 | reward_optimal: 0.4739 | reward_pref: -0.0249 | reward_npref: 0.1385
[    1950 points] regret_avg: 123.9101 | regret_pref: 180.0000 | reward_optimal: 172.2014 | reward_pref: 48.2914 | reward_npref: 37.5176
[    1955 points] regret_avg: 124.6833 | regret_pref: 181.0000 | reward_optimal: 172.6635 | reward_pref: 47.9802 | reward_npref: 37.2298
[    1960 points] regret_avg: 125.3684 | regret_pref: 182.0000 | reward_optimal: 173.0057 | reward_pref: 47.6373 | reward_npref: 37.2132
[    1965 points] regret_avg: 125.6001 | regret_pref: 182.0000 | reward_optimal: 173.4718 | reward_pref: 47.8717 | reward_npref: 37.3711
[    1970 points] regret_avg: 125.6001 | regret_pref: 182.0000 | reward_optimal: 173.9094 | reward_pref: 48.3094 | reward_npref: 37.3529
[    1975 points] regret_avg: 125.9344 | regret_pref: 182.0000 | reward_optimal: 174.3019 | reward_pref: 48.3675 | reward_npref: 37.4107
[    1980 points] regret_avg: 126.2484 | regret_pref: 182.0000 | reward_optimal: 174.5410 | reward_pref: 48.2925 | reward_npref: 37.2687
[    1985 points] regret_avg: 126.8038 | regret_pref: 182.0000 | reward_optimal: 174.9483 | reward_pref: 48.1445 | reward_npref: 37.0116
[    1990 points] regret_avg: 126.9052 | regret_pref: 183.0000 | reward_optimal: 175.0974 | reward_pref: 48.1922 | reward_npref: 37.0685
[    1995 points] regret_avg: 127.0935 | regret_pref: 184.0000 | reward_optimal: 175.6693 | reward_pref: 48.5758 | reward_npref: 37.4823
[    2000 points] regret_avg: 127.2115 | regret_pref: 184.0000 | reward_optimal: 176.0934 | reward_pref: 48.8820 | reward_npref: 37.6880
