[       5 points] regret_avg: 5.7616 | regret_pref: 0.0000 | reward_optimal: -0.0915 | reward_pref: -5.8531 | reward_npref: -8.1006
[    1940 points] regret_avg: 1115.3037 | regret_pref: 154.0000 | reward_optimal: 1332.7724 | reward_pref: 217.4687 | reward_npref: -89.7438
[    1945 points] regret_avg: 1115.3037 | regret_pref: 154.0000 | reward_optimal: 1347.9662 | reward_pref: 232.6625 | reward_npref: -80.2651
[    1950 points] regret_avg: 1117.2248 | regret_pref: 155.0000 | reward_optimal: 1346.7498 | reward_pref: 229.5250 | reward_npref: -81.4814
[    1955 points] regret_avg: 1119.0939 | regret_pref: 156.0000 | reward_optimal: 1345.9850 | reward_pref: 226.8911 | reward_npref: -83.9475
[    1960 points] regret_avg: 1127.5036 | regret_pref: 156.0000 | reward_optimal: 1344.7718 | reward_pref: 217.2682 | reward_npref: -94.3668
[    1965 points] regret_avg: 1127.5595 | regret_pref: 156.0000 | reward_optimal: 1345.0312 | reward_pref: 217.4717 | reward_npref: -94.2215
[    1970 points] regret_avg: 1130.1450 | regret_pref: 156.0000 | reward_optimal: 1343.6346 | reward_pref: 213.4896 | reward_npref: -106.6033
[    1975 points] regret_avg: 1130.4115 | regret_pref: 156.0000 | reward_optimal: 1343.1782 | reward_pref: 212.7667 | reward_npref: -108.3064
[    1980 points] regret_avg: 1132.2130 | regret_pref: 157.0000 | reward_optimal: 1341.9868 | reward_pref: 209.7738 | reward_npref: -109.4978
[    1985 points] regret_avg: 1134.7409 | regret_pref: 158.0000 | reward_optimal: 1341.2268 | reward_pref: 206.4860 | reward_npref: -110.2682
[    1990 points] regret_avg: 1146.1112 | regret_pref: 159.0000 | reward_optimal: 1352.7589 | reward_pref: 206.6477 | reward_npref: -108.2865
[    1995 points] regret_avg: 1159.0343 | regret_pref: 160.0000 | reward_optimal: 1368.6126 | reward_pref: 209.5783 | reward_npref: -95.4087
[    2000 points] regret_avg: 1159.0368 | regret_pref: 160.0000 | reward_optimal: 1368.5192 | reward_pref: 209.4825 | reward_npref: -95.5248
