[       5 points] regret_avg: 5.7616 | regret_pref: 0.0000 | reward_optimal: -0.0915 | reward_pref: -5.8531 | reward_npref: -8.1006
[    1940 points] regret_avg: 1167.9748 | regret_pref: 178.0000 | reward_optimal: 1332.7724 | reward_pref: 164.7976 | reward_npref: -37.0728
[    1945 points] regret_avg: 1173.6898 | regret_pref: 179.0000 | reward_optimal: 1347.9662 | reward_pref: 174.2764 | reward_npref: -21.8790
[    1950 points] regret_avg: 1173.6898 | regret_pref: 179.0000 | reward_optimal: 1346.7498 | reward_pref: 173.0601 | reward_npref: -25.0165
[    1955 points] regret_avg: 1175.5589 | regret_pref: 180.0000 | reward_optimal: 1345.9850 | reward_pref: 170.4262 | reward_npref: -27.4825
[    1960 points] regret_avg: 1184.7649 | regret_pref: 181.0000 | reward_optimal: 1344.7718 | reward_pref: 160.0069 | reward_npref: -37.1054
[    1965 points] regret_avg: 1184.8208 | regret_pref: 181.0000 | reward_optimal: 1345.0312 | reward_pref: 160.2104 | reward_npref: -36.9602
[    1970 points] regret_avg: 1187.4063 | regret_pref: 181.0000 | reward_optimal: 1343.6346 | reward_pref: 156.2283 | reward_npref: -49.3420
[    1975 points] regret_avg: 1187.6728 | regret_pref: 181.0000 | reward_optimal: 1343.1782 | reward_pref: 155.5054 | reward_npref: -51.0450
[    1980 points] regret_avg: 1189.4743 | regret_pref: 182.0000 | reward_optimal: 1341.9868 | reward_pref: 152.5125 | reward_npref: -52.2365
[    1985 points] regret_avg: 1192.0022 | regret_pref: 183.0000 | reward_optimal: 1341.2268 | reward_pref: 149.2247 | reward_npref: -53.0069
[    1990 points] regret_avg: 1203.3725 | regret_pref: 184.0000 | reward_optimal: 1352.7589 | reward_pref: 149.3863 | reward_npref: -51.0251
[    1995 points] regret_avg: 1206.3485 | regret_pref: 184.0000 | reward_optimal: 1368.6126 | reward_pref: 162.2641 | reward_npref: -48.0945
[    2000 points] regret_avg: 1206.3713 | regret_pref: 185.0000 | reward_optimal: 1368.5192 | reward_pref: 162.1480 | reward_npref: -48.1904
