[       5 points] regret_avg: 0.4988 | regret_pref: 1.0000 | reward_optimal: 0.4739 | reward_pref: -0.0249 | reward_npref: 0.1385
[    1950 points] regret_avg: 253.7155 | regret_pref: 142.0000 | reward_optimal: 367.6038 | reward_pref: 113.8883 | reward_npref: 4.8105
[    1955 points] regret_avg: 256.1819 | regret_pref: 142.0000 | reward_optimal: 367.5037 | reward_pref: 111.3219 | reward_npref: 2.0723
[    1960 points] regret_avg: 257.0074 | regret_pref: 142.0000 | reward_optimal: 367.1679 | reward_pref: 110.1606 | reward_npref: -1.0685
[    1965 points] regret_avg: 257.0873 | regret_pref: 143.0000 | reward_optimal: 367.2918 | reward_pref: 110.2046 | reward_npref: -1.0213
[    1970 points] regret_avg: 257.5340 | regret_pref: 144.0000 | reward_optimal: 367.3206 | reward_pref: 109.7867 | reward_npref: -0.9925
[    1975 points] regret_avg: 257.5851 | regret_pref: 144.0000 | reward_optimal: 367.6008 | reward_pref: 110.0157 | reward_npref: -0.7804
[    1980 points] regret_avg: 258.3567 | regret_pref: 144.0000 | reward_optimal: 367.5429 | reward_pref: 109.1862 | reward_npref: -2.0742
[    1985 points] regret_avg: 260.6219 | regret_pref: 145.0000 | reward_optimal: 367.3538 | reward_pref: 106.7319 | reward_npref: -3.7881
[    1990 points] regret_avg: 260.7434 | regret_pref: 145.0000 | reward_optimal: 367.8427 | reward_pref: 107.0993 | reward_npref: -3.6319
[    1995 points] regret_avg: 262.4133 | regret_pref: 146.0000 | reward_optimal: 372.3049 | reward_pref: 109.8915 | reward_npref: -0.5615
[    2000 points] regret_avg: 262.9319 | regret_pref: 146.0000 | reward_optimal: 375.0781 | reward_pref: 112.1462 | reward_npref: 0.6578
