[       5 points] regret_avg: 0.4988 | regret_pref: 1.0000 | reward_optimal: 0.4739 | reward_pref: -0.0249 | reward_npref: 0.1385
[    1950 points] regret_avg: 254.8233 | regret_pref: 136.0000 | reward_optimal: 367.6038 | reward_pref: 112.7805 | reward_npref: 5.9183
[    1955 points] regret_avg: 257.2897 | regret_pref: 136.0000 | reward_optimal: 367.5037 | reward_pref: 110.2140 | reward_npref: 3.1802
[    1960 points] regret_avg: 258.1152 | regret_pref: 136.0000 | reward_optimal: 367.1679 | reward_pref: 109.0527 | reward_npref: 0.0393
[    1965 points] regret_avg: 258.1951 | regret_pref: 137.0000 | reward_optimal: 367.2918 | reward_pref: 109.0967 | reward_npref: 0.0865
[    1970 points] regret_avg: 258.6418 | regret_pref: 138.0000 | reward_optimal: 367.3206 | reward_pref: 108.6788 | reward_npref: 0.1153
[    1975 points] regret_avg: 258.6929 | regret_pref: 138.0000 | reward_optimal: 367.6008 | reward_pref: 108.9079 | reward_npref: 0.3274
[    1980 points] regret_avg: 259.4645 | regret_pref: 138.0000 | reward_optimal: 367.5429 | reward_pref: 108.0784 | reward_npref: -0.9664
[    1985 points] regret_avg: 261.7297 | regret_pref: 139.0000 | reward_optimal: 367.3538 | reward_pref: 105.6241 | reward_npref: -2.6803
[    1990 points] regret_avg: 261.8513 | regret_pref: 139.0000 | reward_optimal: 367.8427 | reward_pref: 105.9915 | reward_npref: -2.5241
[    1995 points] regret_avg: 263.5211 | regret_pref: 140.0000 | reward_optimal: 372.3049 | reward_pref: 108.7837 | reward_npref: 0.5463
[    2000 points] regret_avg: 264.0398 | regret_pref: 140.0000 | reward_optimal: 375.0781 | reward_pref: 111.0383 | reward_npref: 1.7656
