[       5 points] regret_avg: 5.7616 | regret_pref: 0.0000 | reward_optimal: -0.0915 | reward_pref: -5.8531 | reward_npref: -8.1006
[    1940 points] regret_avg: 1217.4999 | regret_pref: 182.0000 | reward_optimal: 1332.7724 | reward_pref: 115.2725 | reward_npref: 12.4524
[    1945 points] regret_avg: 1223.2149 | regret_pref: 183.0000 | reward_optimal: 1347.9662 | reward_pref: 124.7513 | reward_npref: 27.6461
[    1950 points] regret_avg: 1225.1360 | regret_pref: 184.0000 | reward_optimal: 1346.7498 | reward_pref: 121.6138 | reward_npref: 26.4298
[    1955 points] regret_avg: 1227.0051 | regret_pref: 185.0000 | reward_optimal: 1345.9850 | reward_pref: 118.9799 | reward_npref: 23.9637
[    1960 points] regret_avg: 1236.2112 | regret_pref: 186.0000 | reward_optimal: 1344.7718 | reward_pref: 108.5606 | reward_npref: 14.3408
[    1965 points] regret_avg: 1236.3254 | regret_pref: 187.0000 | reward_optimal: 1345.0312 | reward_pref: 108.7059 | reward_npref: 14.5443
[    1970 points] regret_avg: 1247.3105 | regret_pref: 188.0000 | reward_optimal: 1343.6346 | reward_pref: 96.3241 | reward_npref: 10.5622
[    1975 points] regret_avg: 1248.5572 | regret_pref: 189.0000 | reward_optimal: 1343.1782 | reward_pref: 94.6210 | reward_npref: 9.8393
[    1980 points] regret_avg: 1248.5572 | regret_pref: 189.0000 | reward_optimal: 1341.9868 | reward_pref: 93.4296 | reward_npref: 6.8464
[    1985 points] regret_avg: 1251.0851 | regret_pref: 190.0000 | reward_optimal: 1341.2268 | reward_pref: 90.1418 | reward_npref: 6.0760
[    1990 points] regret_avg: 1262.4554 | regret_pref: 191.0000 | reward_optimal: 1352.7589 | reward_pref: 90.3035 | reward_npref: 8.0577
[    1995 points] regret_avg: 1265.4314 | regret_pref: 191.0000 | reward_optimal: 1368.6126 | reward_pref: 103.1812 | reward_npref: 10.9884
[    2000 points] regret_avg: 1265.4541 | regret_pref: 192.0000 | reward_optimal: 1368.5192 | reward_pref: 103.0651 | reward_npref: 10.8925
