[       5 points] regret_avg: 0.4988 | regret_pref: 1.0000 | reward_optimal: 0.4739 | reward_pref: -0.0249 | reward_npref: 0.1385
[    1950 points] regret_avg: 272.2829 | regret_pref: 155.0000 | reward_optimal: 367.6038 | reward_pref: 95.3209 | reward_npref: 23.3779
[    1955 points] regret_avg: 274.7493 | regret_pref: 155.0000 | reward_optimal: 367.5037 | reward_pref: 92.7544 | reward_npref: 20.6397
[    1960 points] regret_avg: 275.5748 | regret_pref: 155.0000 | reward_optimal: 367.1679 | reward_pref: 91.5932 | reward_npref: 17.4989
[    1965 points] regret_avg: 275.6514 | regret_pref: 155.0000 | reward_optimal: 367.2918 | reward_pref: 91.6404 | reward_npref: 17.5429
[    1970 points] regret_avg: 275.6514 | regret_pref: 155.0000 | reward_optimal: 367.3206 | reward_pref: 91.6692 | reward_npref: 17.1250
[    1975 points] regret_avg: 275.7195 | regret_pref: 156.0000 | reward_optimal: 367.6008 | reward_pref: 91.8813 | reward_npref: 17.3540
[    1980 points] regret_avg: 276.4911 | regret_pref: 156.0000 | reward_optimal: 367.5429 | reward_pref: 91.0518 | reward_npref: 16.0602
[    1985 points] regret_avg: 278.0159 | regret_pref: 156.0000 | reward_optimal: 367.3538 | reward_pref: 89.3379 | reward_npref: 13.6059
[    1990 points] regret_avg: 278.3486 | regret_pref: 157.0000 | reward_optimal: 367.8427 | reward_pref: 89.4941 | reward_npref: 13.9733
[    1995 points] regret_avg: 280.0185 | regret_pref: 158.0000 | reward_optimal: 372.3049 | reward_pref: 92.2864 | reward_npref: 17.0437
[    2000 points] regret_avg: 281.5724 | regret_pref: 159.0000 | reward_optimal: 375.0781 | reward_pref: 93.5057 | reward_npref: 19.2983
