[       5 points] regret_avg: 5.7616 | regret_pref: 0.0000 | reward_optimal: -0.0915 | reward_pref: -5.8531 | reward_npref: -8.1006
[    1940 points] regret_avg: 1130.8243 | regret_pref: 159.0000 | reward_optimal: 1332.7724 | reward_pref: 201.9481 | reward_npref: -74.2232
[    1945 points] regret_avg: 1130.8243 | regret_pref: 159.0000 | reward_optimal: 1347.9662 | reward_pref: 217.1419 | reward_npref: -64.7445
[    1950 points] regret_avg: 1130.8243 | regret_pref: 159.0000 | reward_optimal: 1346.7498 | reward_pref: 215.9255 | reward_npref: -67.8819
[    1955 points] regret_avg: 1132.6934 | regret_pref: 160.0000 | reward_optimal: 1345.9850 | reward_pref: 213.2916 | reward_npref: -70.3480
[    1960 points] regret_avg: 1141.8995 | regret_pref: 161.0000 | reward_optimal: 1344.7718 | reward_pref: 202.8723 | reward_npref: -79.9709
[    1965 points] regret_avg: 1142.0137 | regret_pref: 162.0000 | reward_optimal: 1345.0312 | reward_pref: 203.0176 | reward_npref: -79.7674
[    1970 points] regret_avg: 1144.5991 | regret_pref: 162.0000 | reward_optimal: 1343.6346 | reward_pref: 199.0354 | reward_npref: -92.1492
[    1975 points] regret_avg: 1145.8459 | regret_pref: 163.0000 | reward_optimal: 1343.1782 | reward_pref: 197.3324 | reward_npref: -92.8720
[    1980 points] regret_avg: 1147.6473 | regret_pref: 164.0000 | reward_optimal: 1341.9868 | reward_pref: 194.3395 | reward_npref: -94.0635
[    1985 points] regret_avg: 1150.1752 | regret_pref: 165.0000 | reward_optimal: 1341.2268 | reward_pref: 191.0516 | reward_npref: -94.8339
[    1990 points] regret_avg: 1161.5456 | regret_pref: 166.0000 | reward_optimal: 1352.7589 | reward_pref: 191.2133 | reward_npref: -92.8521
[    1995 points] regret_avg: 1164.5215 | regret_pref: 166.0000 | reward_optimal: 1368.6126 | reward_pref: 204.0911 | reward_npref: -89.9215
[    2000 points] regret_avg: 1164.5443 | regret_pref: 167.0000 | reward_optimal: 1368.5192 | reward_pref: 203.9750 | reward_npref: -90.0174
