[       5 points] regret_avg: 5.7616 | regret_pref: 0.0000 | reward_optimal: -0.0915 | reward_pref: -5.8531 | reward_npref: -8.1006
[    1940 points] regret_avg: 1113.8805 | regret_pref: 159.0000 | reward_optimal: 1332.7724 | reward_pref: 218.8919 | reward_npref: -91.1671
[    1945 points] regret_avg: 1119.5955 | regret_pref: 160.0000 | reward_optimal: 1347.9662 | reward_pref: 228.3707 | reward_npref: -75.9733
[    1950 points] regret_avg: 1121.5166 | regret_pref: 161.0000 | reward_optimal: 1346.7498 | reward_pref: 225.2332 | reward_npref: -77.1897
[    1955 points] regret_avg: 1123.2179 | regret_pref: 161.0000 | reward_optimal: 1345.9850 | reward_pref: 222.7672 | reward_npref: -79.8236
[    1960 points] regret_avg: 1132.4239 | regret_pref: 162.0000 | reward_optimal: 1344.7718 | reward_pref: 212.3479 | reward_npref: -89.4465
[    1965 points] regret_avg: 1132.4798 | regret_pref: 162.0000 | reward_optimal: 1345.0312 | reward_pref: 212.5514 | reward_npref: -89.3012
[    1970 points] regret_avg: 1143.4649 | regret_pref: 163.0000 | reward_optimal: 1343.6346 | reward_pref: 200.1696 | reward_npref: -93.2834
[    1975 points] regret_avg: 1144.7116 | regret_pref: 164.0000 | reward_optimal: 1343.1782 | reward_pref: 198.4666 | reward_npref: -94.0062
[    1980 points] regret_avg: 1144.7116 | regret_pref: 164.0000 | reward_optimal: 1341.9868 | reward_pref: 197.2752 | reward_npref: -96.9992
[    1985 points] regret_avg: 1147.2395 | regret_pref: 165.0000 | reward_optimal: 1341.2268 | reward_pref: 193.9873 | reward_npref: -97.7696
[    1990 points] regret_avg: 1158.6099 | regret_pref: 166.0000 | reward_optimal: 1352.7589 | reward_pref: 194.1490 | reward_npref: -95.7878
[    1995 points] regret_avg: 1161.5858 | regret_pref: 166.0000 | reward_optimal: 1368.6126 | reward_pref: 207.0268 | reward_npref: -92.8572
[    2000 points] regret_avg: 1161.6086 | regret_pref: 167.0000 | reward_optimal: 1368.5192 | reward_pref: 206.9107 | reward_npref: -92.9531
