[       5 points] regret_avg: 0.4988 | regret_pref: 1.0000 | reward_optimal: 0.4739 | reward_pref: -0.0249 | reward_npref: 0.1385
[    1950 points] regret_avg: 238.8422 | regret_pref: 117.0000 | reward_optimal: 367.6038 | reward_pref: 128.7616 | reward_npref: -10.0628
[    1955 points] regret_avg: 241.3086 | regret_pref: 117.0000 | reward_optimal: 367.5037 | reward_pref: 126.1952 | reward_npref: -12.8010
[    1960 points] regret_avg: 242.1341 | regret_pref: 117.0000 | reward_optimal: 367.1679 | reward_pref: 125.0339 | reward_npref: -15.9419
[    1965 points] regret_avg: 242.2140 | regret_pref: 118.0000 | reward_optimal: 367.2918 | reward_pref: 125.0779 | reward_npref: -15.8946
[    1970 points] regret_avg: 242.6606 | regret_pref: 119.0000 | reward_optimal: 367.3206 | reward_pref: 124.6600 | reward_npref: -15.8658
[    1975 points] regret_avg: 242.7117 | regret_pref: 119.0000 | reward_optimal: 367.6008 | reward_pref: 124.8890 | reward_npref: -15.6537
[    1980 points] regret_avg: 243.9477 | regret_pref: 120.0000 | reward_optimal: 367.5429 | reward_pref: 123.5952 | reward_npref: -16.4832
[    1985 points] regret_avg: 246.2129 | regret_pref: 121.0000 | reward_optimal: 367.3538 | reward_pref: 121.1409 | reward_npref: -18.1971
[    1990 points] regret_avg: 246.3344 | regret_pref: 121.0000 | reward_optimal: 367.8427 | reward_pref: 121.5083 | reward_npref: -18.0409
[    1995 points] regret_avg: 248.0043 | regret_pref: 122.0000 | reward_optimal: 372.3049 | reward_pref: 124.3005 | reward_npref: -14.9705
[    2000 points] regret_avg: 248.5230 | regret_pref: 122.0000 | reward_optimal: 375.0781 | reward_pref: 126.5551 | reward_npref: -13.7512
