[       5 points] regret_avg: 0.4988 | regret_pref: 1.0000 | reward_optimal: 0.4739 | reward_pref: -0.0249 | reward_npref: 0.1385
[    1950 points] regret_avg: 127.5523 | regret_pref: 186.0000 | reward_optimal: 172.2014 | reward_pref: 44.6491 | reward_npref: 41.1598
[    1955 points] regret_avg: 128.3022 | regret_pref: 186.0000 | reward_optimal: 172.6635 | reward_pref: 44.3614 | reward_npref: 40.8486
[    1960 points] regret_avg: 128.6609 | regret_pref: 186.0000 | reward_optimal: 173.0057 | reward_pref: 44.3448 | reward_npref: 40.5057
[    1965 points] regret_avg: 128.9692 | regret_pref: 187.0000 | reward_optimal: 173.4718 | reward_pref: 44.5026 | reward_npref: 40.7402
[    1970 points] regret_avg: 129.4250 | regret_pref: 188.0000 | reward_optimal: 173.9094 | reward_pref: 44.4845 | reward_npref: 41.1778
[    1975 points] regret_avg: 129.7596 | regret_pref: 189.0000 | reward_optimal: 174.3019 | reward_pref: 44.5422 | reward_npref: 41.2359
[    1980 points] regret_avg: 130.0737 | regret_pref: 189.0000 | reward_optimal: 174.5410 | reward_pref: 44.4673 | reward_npref: 41.0939
[    1985 points] regret_avg: 130.7381 | regret_pref: 190.0000 | reward_optimal: 174.9483 | reward_pref: 44.2103 | reward_npref: 40.9459
[    1990 points] regret_avg: 130.8303 | regret_pref: 190.0000 | reward_optimal: 175.0974 | reward_pref: 44.2671 | reward_npref: 40.9936
[    1995 points] regret_avg: 130.9884 | regret_pref: 190.0000 | reward_optimal: 175.6693 | reward_pref: 44.6809 | reward_npref: 41.3772
[    2000 points] regret_avg: 131.1064 | regret_pref: 190.0000 | reward_optimal: 176.0934 | reward_pref: 44.9871 | reward_npref: 41.5829
