[       5 points] regret_avg: 5.7616 | regret_pref: 0.0000 | reward_optimal: -0.0915 | reward_pref: -5.8531 | reward_npref: -8.1006
[    1940 points] regret_avg: 1185.5007 | regret_pref: 177.0000 | reward_optimal: 1332.7724 | reward_pref: 147.2718 | reward_npref: -19.5469
[    1945 points] regret_avg: 1185.5007 | regret_pref: 177.0000 | reward_optimal: 1347.9662 | reward_pref: 162.4655 | reward_npref: -10.0681
[    1950 points] regret_avg: 1187.4218 | regret_pref: 178.0000 | reward_optimal: 1346.7498 | reward_pref: 159.3280 | reward_npref: -11.2845
[    1955 points] regret_avg: 1189.2909 | regret_pref: 179.0000 | reward_optimal: 1345.9850 | reward_pref: 156.6941 | reward_npref: -13.7505
[    1960 points] regret_avg: 1197.7006 | regret_pref: 179.0000 | reward_optimal: 1344.7718 | reward_pref: 147.0712 | reward_npref: -24.1698
[    1965 points] regret_avg: 1197.8148 | regret_pref: 180.0000 | reward_optimal: 1345.0312 | reward_pref: 147.2165 | reward_npref: -23.9663
[    1970 points] regret_avg: 1208.7999 | regret_pref: 181.0000 | reward_optimal: 1343.6346 | reward_pref: 134.8347 | reward_npref: -27.9484
[    1975 points] regret_avg: 1210.0466 | regret_pref: 182.0000 | reward_optimal: 1343.1782 | reward_pref: 133.1316 | reward_npref: -28.6713
[    1980 points] regret_avg: 1211.8481 | regret_pref: 183.0000 | reward_optimal: 1341.9868 | reward_pref: 130.1387 | reward_npref: -29.8627
[    1985 points] regret_avg: 1214.3759 | regret_pref: 184.0000 | reward_optimal: 1341.2268 | reward_pref: 126.8509 | reward_npref: -30.6331
[    1990 points] regret_avg: 1225.7463 | regret_pref: 185.0000 | reward_optimal: 1352.7589 | reward_pref: 127.0126 | reward_npref: -28.6514
[    1995 points] regret_avg: 1238.6694 | regret_pref: 186.0000 | reward_optimal: 1368.6126 | reward_pref: 129.9433 | reward_npref: -15.7736
[    2000 points] regret_avg: 1238.6921 | regret_pref: 187.0000 | reward_optimal: 1368.5192 | reward_pref: 129.8271 | reward_npref: -15.8695
