[       5 points] regret_avg: 0.4988 | regret_pref: 1.0000 | reward_optimal: 0.4739 | reward_pref: -0.0249 | reward_npref: 0.1385
[    1950 points] regret_avg: 120.9470 | regret_pref: 165.0000 | reward_optimal: 172.2014 | reward_pref: 51.2544 | reward_npref: 34.5545
[    1955 points] regret_avg: 121.6969 | regret_pref: 165.0000 | reward_optimal: 172.6635 | reward_pref: 50.9666 | reward_npref: 34.2434
[    1960 points] regret_avg: 122.0556 | regret_pref: 165.0000 | reward_optimal: 173.0057 | reward_pref: 50.9500 | reward_npref: 33.9004
[    1965 points] regret_avg: 122.2873 | regret_pref: 165.0000 | reward_optimal: 173.4718 | reward_pref: 51.1845 | reward_npref: 34.0583
[    1970 points] regret_avg: 122.7431 | regret_pref: 166.0000 | reward_optimal: 173.9094 | reward_pref: 51.1663 | reward_npref: 34.4959
[    1975 points] regret_avg: 123.0778 | regret_pref: 167.0000 | reward_optimal: 174.3019 | reward_pref: 51.2241 | reward_npref: 34.5541
[    1980 points] regret_avg: 123.4589 | regret_pref: 168.0000 | reward_optimal: 174.5410 | reward_pref: 51.0821 | reward_npref: 34.4791
[    1985 points] regret_avg: 124.1232 | regret_pref: 169.0000 | reward_optimal: 174.9483 | reward_pref: 50.8251 | reward_npref: 34.3311
[    1990 points] regret_avg: 124.2155 | regret_pref: 169.0000 | reward_optimal: 175.0974 | reward_pref: 50.8819 | reward_npref: 34.3788
[    1995 points] regret_avg: 124.4038 | regret_pref: 170.0000 | reward_optimal: 175.6693 | reward_pref: 51.2656 | reward_npref: 34.7926
[    2000 points] regret_avg: 124.5217 | regret_pref: 170.0000 | reward_optimal: 176.0934 | reward_pref: 51.5717 | reward_npref: 34.9983
